name,lat,lng,type,state,district,phone
Mata Chanan Devi Hospital Blood Bank,28.6189503,77.078222,blood_bank,Delhi,SOUTH WEST DELHI,01145582193; 01145582194
Bhagat Chandra Hospital Blood Bank,28.5932983,77.081202,blood_bank,Delhi,SOUTH WEST DELHI,1145254525
Armed Forces Transfusion Centre Blood Bank,28.5865873,77.1177256,blood_bank,Delhi,SOUTH WEST DELHI,1123336685
Indian Spinal Injuries Centre Blood Bank,28.5327588,77.1418467,blood_bank,Delhi,SOUTH WEST DELHI,1142255387
Fortis Flt. Lt. Rajan Dhall Hospital Blood Bank,28.519371,77.1604586,blood_bank,Delhi,SOUTH WEST DELHI,1142776222
Dr. Ram Manohar Lohia Hospital Blood Bank,28.6264844,77.2006997,blood_bank,Delhi,CENTRAL DELHI,01123404291; 01123404298
Park Hospital Blood Bank,28.4200514,77.0482242,blood_bank,Haryana,GURGAON,01244900037; 0124490038
Fortis Memorial Research Institute Blood Bank,28.456906,77.0728254,blood_bank,Haryana,GURGAON,01244962244; 01247162200
Paras Health Care Private Limited Blood Bank,28.4508549,77.0875534,blood_bank,Haryana,GURGAON,1244585555
Artemis Medicare Services Limited Blood Bank,28.4317394,77.0723534,blood_bank,Haryana,GURGAON,0124-6767999; 01246767000
Vikas Voluntary Blood Bank,24.2646205,72.1833971,blood_bank,Gujarat,Banaskantha,2744230342
Dharti Voluntary Blood Bank,24.5064685,72.0265241,blood_bank,Gujarat,Banaskantha,2748222443
Bhagwan Mahavir Hospital Blood Bank,25.1332046,73.1130025,blood_bank,Rajasthan,PALI,02933258632; 02933258699
Government General Hospital Blood Bank - Sirohi,24.8863233,72.8592957,blood_bank,Rajasthan,SIROHI,2972220041
Jalore Government General Hospital Blood Bank,25.2349514,72.5039519,blood_bank,Rajasthan,JALORE,02973-225098; 02973225090
Barmer Government Hospital Blood Bank,25.7506058,71.3961708,blood_bank,Rajasthan,BARMER,2982230402
"District Hospital Blood Bank, Ratlam",23.3274075,75.0383377,blood_bank,Madhya Pradesh,RATLAM,7412270445
Mahatma Gandhi Government Hospital Blood Bank,23.5532305,74.4424447,blood_bank,Rajasthan,BANSWARA,02962242483; 02962240223
Shri Haridev Joshi General Hospital Blood bank,23.85925,73.7109849,blood_bank,Rajasthan,DUNGARPUR,2964232413
Geetanjali Medical College and Hospital Blood Bank,24.5527468,73.7320214,blood_bank,Rajasthan,UDAIPUR,02942500000; 02942500008
Lokmitra Blood Bank and Thalassemia Research Centre,24.5940682,73.6906967,blood_bank,Rajasthan,UDAIPUR,2942413100
Maharana Bhupal Government Hospital Blood Bank,24.5882757,73.6922604,blood_bank,Rajasthan,UDAIPUR,02942528811Ext:241; 2942413305
GBH American Hospital Blood bank,24.5933938,73.6959967,blood_bank,Rajasthan,UDAIPUR,02942426000; 02942428712
Saral Blood Bank,24.5940779,73.698573,blood_bank,Rajasthan,UDAIPUR,2942416285
Pacific Medical College and Hospital Blood Bank,24.6689607,73.7026432,blood_bank,Rajasthan,UDAIPUR,02943920000; 0294-2980077
R.K. District Hospital Blood Bank,25.024088,73.8835528,blood_bank,Rajasthan,RAJSAMAND,02952220433; 02952220529; 02952220033
Government Y.N. Hospital Blood Bank,26.5813936,74.8612261,blood_bank,Rajasthan,AJMER,1463245602
"RAJKIYA MAHILA CHIKITSALAYA, AJMER",26.524084,74.6624288,blood_bank,Rajasthan,AJMER,1452789212
Gheesi Bai Memorial Mittal Hospital and Research Centre's Blood Bank,26.4744674,74.6118879,blood_bank,Rajasthan,Ajmer,1452603600
J.L.N. and A.G. Hospital Blood Bank,26.4702081,74.6355987,blood_bank,Rajasthan,AJMER,01452431842; 01452627686; 01452625500/5509
North Western Railway Hospital Blood Bank,26.4402154,74.6397936,blood_bank,Rajasthan,AJMER,01452461004; 01452460402; 0145246006
"Military Hospital Blood Bank, Nasirabad",26.3102371,74.7268286,blood_bank,Rajasthan,AJMER,1491220045
Kanun Devi Parasmal Mehta Medical and Blood Bank,26.2778147,73.015067,blood_bank,Rajasthan,JODHPUR,02915106836; 5107835
Jodhpur Medical College Blood Bank,26.2691166,73.0072846,blood_bank,Rajasthan,JODHPUR,02911281551; 02912434374
Rupnagar Civil Hospital Blood Bank,30.9657928,76.5252994,blood_bank,Punjab,RUPNAGAR,1881222080
Ananadpur Sahib Civil Hospital Blood Bank,31.2389501,76.4952198,blood_bank,Punjab,RUPNAGAR,01887232102; 01881-232612/232102
Bilaspur Regional Hospital Blood bank,31.3358092,76.7647831,blood_bank,Himachal Pradesh,BILASPUR,1978221080
Kullu Regional Hospital Blood Bank,31.9565772,77.111641,blood_bank,Himachal Pradesh,KULLU,1902224778
Netaji Subhash Chander Bose Zonal Hospital Blood Bank,31.7116851,76.9270487,blood_bank,Himachal Pradesh,MANDI,1905222213
Hamirpur Regional Hospital Blood bank,31.6818725,76.5257031,blood_bank,Himachal Pradesh,HAMIRPUR,1972222223
Bhota Charitable Hospital Blood Bank,31.6094514,76.5691897,blood_bank,Himachal Pradesh,HAMIRPUR,1972255096
Una Regional Hospital Blood Bank,31.478523,76.2739925,blood_bank,Himachal Pradesh,UNA,1975226064
BBMB Hospital Blood Bank,31.393193,76.3714465,blood_bank,Punjab,RUPNAGAR,1887223902
Phillaur Civil Hospital Blood Bank,31.0215509,75.7899557,blood_bank,Punjab,JALANDHAR,1826222549
Shree Ragunath Hospital Blood Bank,30.8890111,75.7965311,blood_bank,Punjab,LUDHIANA,1614361121
Deepak Memorial Hospital Blood Bank,30.8923958,75.8110338,blood_bank,Punjab,LUDHIANA,01614671100; 01614671111; 01612451500
Dayanand Medical College & Hospital Blood Bank,30.9165157,75.836425,blood_bank,Punjab,LUDHIANA,01614687676; 01612304280extn.354; 01614688800
Dr. B.L. Kapoor Memorial Hospital Blood Bank,30.9207255,75.8496349,blood_bank,Punjab,LUDHIANA,01612743043; 0161-2743053
Christian Medical College and Brown Memorial Hospital Blood Bank,30.9113173,75.8630164,blood_bank,Punjab,LUDHIANA,01612115031; 01612115000; 01612115694; 01612115376
Ludhiana Civil Hospital Blood Bank,30.9063937,75.8597991,blood_bank,Punjab,LUDHIANA,01612610002; 01612226999
Shri Krishna Charitable Hospital Blood Bank,30.8884196,75.8457001,blood_bank,Punjab,LUDHIANA,01615052550; 01612440942
SNS Pahawa Charitable Hospital Blood Bank,30.8858151,75.8619878,blood_bank,Punjab,LUDHIANA,1612534181
Mohan Dai Oswal Cancer Treatment & Research Foundation Blood Bank,30.9342366,75.8792042,blood_bank,Punjab,LUDHIANA,01612676101; 0161-2670182; 0161-5094538/39/40
Satguru Pratap Singh Hospital (SPS) Blood Bank,30.8836145,75.8877571,blood_bank,Punjab,LUDHIANA,01616117111; 01616117114
"Fortis Hospital Blood Bank, Ludhiana",30.8894749,75.9353194,blood_bank,Punjab,LUDHIANA,1615222333
Guru Nanak Mission Hospital Blood Bank,31.1935865,75.949122,blood_bank,Punjab,NAWANSHAHR,01823260260; Extn:1039; 01823262679
Kapurthala Blood Donor Council Blood bank,31.2190724,75.7703883,blood_bank,Punjab,KAPURTHALA,01824269681; 01824-262300
Phagwara Civil Hospital Blood bank,31.2302683,75.7627594,blood_bank,Punjab,KAPURTHALA,01824-228149; 01824228303
Military Hospital's Blood Bank,31.2840638,75.6308109,blood_bank,Punjab,JALANDHAR,
Johal Multispeciality Hospital Blood Bank,31.3217153,75.632384,blood_bank,Punjab,JALANDHAR,01812410820; 01812410620
Capitol Hospital Blood Bank,31.3641865,75.5974925,blood_bank,Punjab,JALANDHAR,1812366666
Shree Devi Talab Mandir Charitable Hospital Blood Bank,31.3428468,75.5817264,blood_bank,Punjab,JALANDHAR,01812292319; 01812290263
Patel Hospital Private Limited Blood Bank,31.3236629,75.5782852,blood_bank,Punjab,JALANDHAR,01813041255; 01813041027; 01813041000
SGL Charitable Hospital Blood Bank,31.3010293,75.5971237,blood_bank,Punjab,JALANDHAR,1815043300; 01812481205; 01812481206; 01812480319
Kidney Hospital and LifeLine Medical Institutions Blood bank,31.3045804,75.5875026,blood_bank,Punjab,JALANDHAR,01812440252; 01814681100
Shri Guru Teg Bahadur Charitable Hospital's Blood Bank,31.3023047,75.5725747,blood_bank,Punjab,LUDHIANA,01614377147; 01814377100; 01812271875; 01814620460
Ghai Hospital Blood Bank,31.3073167,75.5673887,blood_bank,Punjab,JALANDHAR,1812277837
Dr. Kanwaljit Singh Grover (KSG) Memorial Blood Bank,31.3154644,75.5729033,blood_bank,Punjab,JALANDHAR,01812224151; 0181-4614171; 0181-220130; 01812221389
Baba Budha Sabib Cardiac Centre (BBC) Heart Care & Pruthi Hospital Blood Bank,31.3174602,75.5742176,blood_bank,Punjab,JALANDHAR,0181-2222299; 0181-2222266; 0181-2222244
Ohri Hospital Blood Bank,31.3242242,75.567618,blood_bank,Punjab,JALANDHAR,1812222259
Jalandhar Civil Hospitals Blood Bank,31.3262542,75.5727142,blood_bank,Punjab,JALANDHAR,01812233356; 01812227982
Joshi Hospital and Trauma Centre Blood Bank,31.3342433,75.5634807,blood_bank,Punjab,JALANDHAR,01812620650; 01812620950; 01812621333
Kapurthala Civil Hospital Blood Bank,31.3758284,75.3820521,blood_bank,Punjab,,01822-230070; 01628220102
Maharaj Sawan Singh Charitable Hospital Blood Bank,31.5168808,75.2884591,blood_bank,Punjab,AMRITSAR,01853-273130(Ext-236); 01853-273161/62(Ext-239)
Batala Civil Hospital Blood Bank,31.8084909,75.2148566,blood_bank,Punjab,GURDASPUR,1871240144
Gurdaspur Civil Hospital Blood Bank,32.0167889,75.3837258,blood_bank,Punjab,GURDASPUR,1874240009
Chintpurni Medical College and Hospital Blood Bank,32.3065289,75.7575533,blood_bank,Punjab,PATHANKOT,01870250601; 01870250600; 01870-250603
"Military Hospital Blood Bank, Pathankot",32.2492168,75.6473628,blood_bank,Punjab,GURDASPUR,
Pathankot Civil Hospital Blood Bank,32.2812778,75.6536204,blood_bank,Punjab,PATHANKOT,01862220180; 01862250160
Kathua District Hospital Blood Bank,32.3904554,75.5250232,blood_bank,Jammu and Kashmir,KATHUA,1922234323
"Government Hospital Blood Bank, Gandhi Nagar",32.7054112,74.8599856,blood_bank,Jammu and Kashmir,JAMMU,1912430041
Bee Enn General Hospital Blood Bank,32.7296872,74.841139,blood_bank,Jammu and Kashmir,JAMMU,1912555631
Government Medical College and Hospital Blood Bank,32.7362067,74.853901,blood_bank,Jammu and Kashmir,JAMMU,01912584290; 01912584291; 01912584292
Sri Maharaja Gulab Singh (SMGS) Hospital Blood Bank,32.7335263,74.8618913,blood_bank,Jammu and Kashmir,JAMMU,01912547635; 01912547639
Acharya Shri Chander College of Medical Sciences and Hospital Blood Bank,32.751737,74.9096641,blood_bank,Jammu and Kashmir,JAMMU,1912662324
Udhampur District Hospital Blood Bank,32.9199077,75.1328668,blood_bank,Jammu and Kashmir,UDHAMPUR,1992270402
"Command Hospital Blood Bank, Udhampur",32.9308247,75.1351118,blood_bank,Jammu and Kashmir,UDHAMPUR,
Silchar Medical College and Hospital Blood Bank,24.7754619,92.7930674,blood_bank,Assam,CACHAR,3842229103
S. K. Roy Civil Hospital Blood Bank,24.6719953,92.5627716,blood_bank,Assam,HAILAKANDI,03744281443; 03744222423
Burhar Central Hospital of South Eastern Coal Fields Limited Blood Bank,23.1866367,81.5711434,blood_bank,Madhya Pradesh,SHAHDOL,7652250223
"Arpan Blood Bank, Nanded",19.1583577,77.3076408,blood_bank,Maharashtra,NANDED,02462241587; 02452239587
Pushpa Devi Memorial Blood Bank,26.9389133,75.7811286,blood_bank,Rajasthan,JAIPUR,0141-2336135
District Hospital Blood Bank Dharmanagar,24.3898865,92.1577527,blood_bank,Tripura,North Tripura,3822231621
Kasturba Hospital BHEL Blood Bank,23.2228681,77.4467602,blood_bank,Madhya Pradesh,BHOPAL,7552505304
Government Hospital Karauli Blood Bank,26.5007786,77.0257258,blood_bank,Rajasthan,KARAULI,07464220029; 07464220105
"District Hospital's blood bank, Mahoba",25.292924,79.8848158,blood_bank,Uttar Pradesh,MAHOBA,
RKDF Medical College Hospital and Research Centre Blood Bank,23.1765263,77.478582,blood_bank,Madhya Pradesh,BHOPAL,7556710300
Tarawati Nursing Home Private Limited Blood Bank,29.9569563,77.55729,blood_bank,Uttar Pradesh,SAHARANPUR,1322716003
Shivam Hospital Blood Bank,31.520825,75.9003112,blood_bank,Punjab,HOSHIARPUR,08146680263; 01882248173; Extn-110
"Park Hospital Blood Bank, North West Delhi",28.6517441,77.0931291,blood_bank,Delhi,NORTH WEST DELHI,1145323232
Monilek Hospital and Research Center Blood Bank,26.8869785,75.834133,blood_bank,Rajasthan,JAIPUR,01412651393; 01412653022
Baruipur Sub-Divisional Hospital Blood Bank,22.3591264,88.4338045,blood_bank,West Bengal,24 PARAGANAS SOUTH,03324335303; 03324332043
Dr. B. N. M. Ayurvedic Medical College and Hospital Blood Bank,16.8390988,75.7187524,blood_bank,Karnataka,Bijapur,8352655760
"District Hospital's Blood Bank, Jhabua",22.7730308,74.5913047,blood_bank,Madhya Pradesh,JHABUA,7392243312
Narayana Hrudayalaya Limited Blood Bank,26.2076389,91.6775776,blood_bank,Assam,KAMRUP METRO,3612680321
Bansal Hospital Redefining Healthcare Blood Bank,23.19951,77.4198885,blood_bank,Madhya Pradesh,BHOPAL,07557086000; 07554086099
Sharda Hospital's Blood Bank,28.4745882,77.4825785,blood_bank,Uttar Pradesh,GAUTAM BUDDHA NAGAR,1203212361
Chodana Sub-District Hospital Blood Bank,33.9428259,74.7995111,blood_bank,Jammu and Kashmir,Budgam,1951257236
"Sacred Heart Hospital Blood Bank, Maqsudan",31.363393,75.55116,blood_bank,Punjab,JALANDHAR,1812670664
Medanta The Medicity Hospital Blood Bank,28.4390982,77.0409796,blood_bank,Haryana,GURGAON,01244141414Extension2701
Mukerian Civil Hospital Blood Bank,31.9503985,75.6135803,blood_bank,Punjab,HOSHIARPUR,1883244702
Barasat District Hospital Blood Bank,22.7224041,88.4927836,blood_bank,West Bengal,24 PARAGANAS NORTH,3325840347
Metro Heart Institute with Multispecialty,28.4065844,77.3177862,blood_bank,Haryana,FARIDABAD,1294277777
JK Hospital and Medical Research Centre Blood Bank,23.1790351,77.4281028,blood_bank,Madhya Pradesh,BHOPAL,7554087000
Shri Ram Blood Bank,25.1523439,75.8492593,blood_bank,Rajasthan,KOTA,7442437378
Maharani Janki Kunwar (MJK) Hospital Blood Bank,26.7968212,84.5006186,blood_bank,Bihar,WEST CHAMPARAN,
GNRC Institute of Medical Sciences Blood bank,26.2024673,91.693536,blood_bank,Assam,KAMRUP,03612227700; 03612227701
Kalra Hospital and Shri Ram Cardiothoracic and Neurosciences Center (SRCNC) Blood Bank,28.6552341,77.13873,blood_bank,Delhi,WEST DELHI,1145005700
District Combined Hospital Blood Bank - Baghpat,28.9463536,77.2169922,blood_bank,Uttar Pradesh,BAGHPAT,
"General Hospital Blood Bank, Sonipat",28.9904122,77.0359679,blood_bank,Haryana,SONIPAT,1302231931
Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences (PGIMS) Blood Bank,28.8795451,76.6075855,blood_bank,Haryana,ROHTAK,01262211306; 01262212306; 01262281304
"General Hospital Blood Bank, Jhajjar",28.6077528,76.6432227,blood_bank,Haryana,JHAJJAR,1251252410
General Hospital Rewari Blood Bank,28.2020763,76.6198204,blood_bank,Haryana,REWARI,01274253101;01274254743
Rewari Blood Bank,28.1877472,76.6169612,blood_bank,Haryana,REWARI,01274222607; 01274222955
Shaheed Hasan Khan Mewati Government Medical College Blood Bank,28.0911013,76.9717196,blood_bank,Haryana,MEWAT,1267282007
Gold Field Hospital and Research Centre,28.2777417,77.4566013,blood_bank,Haryana,FARIDABAD,01292209395; 01292209390
Sant Bhagat Singh Maharaj Ji Charitable Hospital Blood Bank,28.3832748,77.3017828,blood_bank,Haryana,FARIDABAD,1294029070
Badshah Khan General Hospital Blood Bank,28.3926215,77.2990175,blood_bank,Haryana,FARIDABAD,1292411881
Escorts Hospital and Research Center Limited Blood Bank,28.391457,77.307162,blood_bank,Haryana,FARIDABAD,01292466022; 01292466020
QRG Central Hospital and Research Centre Blood Bank,28.393045,77.3100829,blood_bank,Haryana,FARIDABAD,01294090300(Extn.1956; 1958; 1962)
Sarvodaya Hospital and Research Centre,28.4222263,77.3167697,blood_bank,Haryana,FARIDABAD,0129-4184444
"Holy Family Hospital Blood Bank, South Delhi",28.5622949,77.2768638,blood_bank,Delhi,SOUTH DELHI,1126332800
Fortis Escort Heart Institute Blood Bank,28.5602501,77.2734654,blood_bank,Delhi,SOUTH DELHI,1126825053
"Apollo Hospital Blood Bank, Srita Vihar",28.5406667,77.2833788,blood_bank,Delhi,SOUTH EAST DELHI,01126925801; 01126925858; 01126825707
Bharat Blood Bank - Patna,25.6140782,85.1527789,blood_bank,Bihar,PATNA,+91 6122675213
Mansa Civil Hospital Blood Bank,29.9853256,75.4038678,blood_bank,Punjab,MANSA,01652220208; 01652222102
"General Hospital Blood Bank, Fatehabad",29.5179397,75.4488283,blood_bank,Haryana,FATEHABAD,01667-222443
"General Hospital Blood Bank, Sirsa",29.5397381,75.0151956,blood_bank,Haryana,SIRSA,01666241155; 01666240122
Government Hospital Blood Bank - Sri Ganganagar,29.9030268,73.8738942,blood_bank,Rajasthan,SRIGANGANAGAR,1542466009
Tapovan Blood Bank,29.9131697,73.8818885,blood_bank,Rajasthan,SRIGANGANAGAR,0154-2460412; 01542460514
Swastik Blood Bank,29.9157758,73.8798447,blood_bank,Rajasthan,SRIGANGANAGAR,1542463764
Purohit Charitable Trust Blood Bank,29.9231726,73.8747076,blood_bank,Rajasthan,SRIGANGANAGAR,1542489635
Fazilka Civil Hospital Blood Bank,30.4073813,74.0246505,blood_bank,Punjab,FAZILKA,1638267444
Abohar Civil Hospital Blood Bank,30.1418381,74.1986145,blood_bank,Punjab,FAZILKA,01634221400; 01634500924
Muktsar Civil Hospital Blood Bank,30.4632539,74.5368558,blood_bank,Punjab,SRI MUKTSAR SAHIB,01633262275; 01635-228306
Kotkapura Civil Hospital Blood Bank,30.5857501,74.8200099,blood_bank,Punjab,FARIDKOT,01635-228306; 01635223306
Guru Gobind Singh Medical College Blood Bank Hospital Blood Bank,30.6820833,74.7483386,blood_bank,Punjab,FARIDKOT,01639255436; 01639-251111
Ferozpur Civil Hospital Blood Bank,30.9522763,74.6080309,blood_bank,Punjab,Ferozpur,01632242964; 01632242082
Dr. Anil Bhaghi Memorial Hospital Blood Bank,30.949386,74.6195134,blood_bank,Punjab,Ferozpur,01632-220555; 220556
Patti Civil Hospital Blood Bank,31.2749885,74.8538567,blood_bank,Punjab,Tarn Taran,1851244949
Guru Nanak Dev Super Speciality Hospital Blood Bank,31.4463829,74.9377146,blood_bank,Punjab,Tarn Taran,1852667100
Tarn Taran Civil Hospital Blood Bank,31.4587536,74.9241802,blood_bank,Punjab,Tarn Taran,1852222755
Sri Guru Ram Das Institute of Medical Sciences and Research Blood bank,31.6357352,74.9659047,blood_bank,Punjab,AMRITSAR,1832870245
Fortis Hospital Limited Blood Bank,31.6646323,74.9183384,blood_bank,Punjab,AMRITSAR,018330121222; 01836662222
Shri Guru Ram Das Charitable Hospital Blood Bank,31.6152213,74.8819837,blood_bank,Punjab,AMRITSAR,1832553668
Green Avenue Blood Bank,31.6369112,74.8563324,blood_bank,Punjab,AMRITSAR,01832563103; 01832566402
Amandeep Blood Bank,31.6346173,74.8592037,blood_bank,Punjab,AMRITSAR,01832566738; 08283844000
Adhlakha Medical Center Blood Bank,31.6512637,74.874613,blood_bank,Punjab,AMRITSAR,1832225353
Anil Blood Bank,31.6438868,74.8665945,blood_bank,Punjab,AMRITSAR,01835131105; 01835131111
Jallianwala Bagh Martyr's Memorial (JBMM) Civil Hospital Blood Bank,31.6336867,74.8791942,blood_bank,Punjab,AMRITSAR,1832534906
"Indira Gandhi Medical College Blood Bank, Shimla",31.1074216,77.1829958,blood_bank,Himachal Pradesh,SHIMLA,1772883440
Deen Dayal Updhayay Hospital Blood Bank,31.1035186,77.1711123,blood_bank,Himachal Pradesh,SHIMLA,1772658940
Kamla Nehru Hospital Blood Bank,31.0966343,77.1752013,blood_bank,Himachal Pradesh,SHIMLA,1772624081
Jawaharlal Nehru Medical College Blood Bank,20.7155796,78.575305,blood_bank,Maharashtra,WARDHA,07152287877; 07152287701; 07152287706; 07152287714; 07152287711
Shri Vasantrao Naik Blood Bank,20.395178,78.1191713,blood_bank,Maharashtra,YAVATMAL,7232242456
Madhavrao Golwalkar Swayamsevi Blood Bank,21.0124968,75.5680203,blood_bank,Maharashtra,JALGAON,02572234590; 02572261979
"Arpan Blood Bank, Dhule",20.9035541,74.7675251,blood_bank,Maharashtra,DHULE,02562229163; 02562229164; 02562229165
"Jeevan Jyoti Blood Bank, Dhule",20.8977966,74.7754544,blood_bank,Maharashtra,DHULE,2562232807
"Navjeevan Medical Relief & Research Society, Shree Navjeevan Blood Bank and Component Laboratary",20.8944752,74.7596307,blood_bank,Maharashtra,DHULE,02562245662; 02562246289; 02562244662
Satyashanti Blood Bank,19.9087166,77.5670426,blood_bank,Maharashtra,YAVATMAL,07233248095; 07233246095
"Civil Surgeon, General Hospital Blood Bank Washim",20.1218907,77.1316798,blood_bank,Maharashtra,WASHIM,07252233066; 07252233379
Sau Kantadevi Dale Blood Bank,20.1225102,77.1278496,blood_bank,Maharashtra,WASHIM,07252234343; 07252235606
"Civil Surgeon - District General Hospital Blood Bank, Hingoli",19.7222317,77.1544772,blood_bank,Maharashtra,HINGOLI,2456224118
Dr. Shankarrao Chavan Government Medical College and Guru Govindsinghji Memorial Hospital Blood Bank,19.1106737,77.2908676,blood_bank,Maharashtra,NANDED,02462235711; 02462235712; 02462234702
