name,lat,lng,type,state,district,phone
Traffic police,27.3302324,88.6125539,police_station,,,
Kotla Mubarakpur Police Station,28.5759348,77.2251127,police_station,,,
Police Station,12.8715628,77.5760581,police_station,,,
Pathanapuram Police Station,9.0927169,76.8560616,police_station,,,
Police Arail,25.4149914,81.8833917,police_station,,,
palitana rural station,21.5311879,71.831284,police_station,,,
palitana town station,21.5294624,71.8299308,police_station,,,
"Police Station, Masaurhi",25.3530888,85.0310283,police_station,,,
Jaitpur Thana,28.5037996,77.3193324,police_station,,,
Mandrem Police Station,15.6709243,73.7136378,police_station,,,
Assistant Comissioner of Police DLF Subdivision Gurugram,28.4513374,77.0954743,police_station,,,
Assistant Comissioner of Police Cyber Crime Gurugram,28.4513903,77.0954882,police_station,,,
Police Station,15.4783171,77.3868375,police_station,,,
II Town police station,15.6220466,77.2758971,police_station,,,
Kasaba Police Station,26.4920492,74.5520727,police_station,,,
Police Thana City Kotkapura,30.5829388,74.8218009,police_station,,,
CID Kotkapura,30.582953,74.8225079,police_station,,,
Talbeed Police Station,17.3675596,74.1208587,police_station,,,
RPF Outpost Thivim,15.6299952,73.876971,police_station,,,
Madhapur traffic police booth Cyberabad,17.4513495,78.3808903,police_station,,,
Khelmati Town Police Outpost,27.2282284,94.0941769,police_station,,,
Kerala Railway Police Kannur,11.8711661,75.3684363,police_station,,,
Leitanpokpi police station,25.0066271,94.0205624,police_station,,,
Police chowki,27.0078424,75.797715,police_station,,,
Police Station,17.0073301,81.7789014,police_station,,,
Police Station,28.7181571,77.1268184,police_station,,,
Purushottampur Police Station,19.5200199,84.881614,police_station,,,
Yercaud Police Station,11.7743308,78.2077213,police_station,,,
Police Station,14.5440105,74.3215396,police_station,,,
Mangalam Police Station,11.8927448,79.7392399,police_station,,,
Kakatiya University Police Station,18.0290998,79.5439494,police_station,,,
Police Station Dalsinghsarai,25.6685695,85.8364221,police_station,,Samastipur,
Sugnu Subdivisional Police Station,24.2929714,93.8771735,police_station,,,
Cybercrime Police Station,12.9903748,77.5929507,police_station,,,
Baidyanathpur Police station,19.3056747,84.8057865,police_station,,,
Ramwadi Police Station,18.554556,73.90563,police_station,,,
Adarsh Nagar Police Station,28.7098594,77.1752464,police_station,,,
Police Station,8.4992968,78.1261947,police_station,,,
Madhav Jang Police Station,26.1926439,78.1449877,police_station,,,
Police Chowki Gole Market,26.8736013,80.9575267,police_station,,,
Jagadgirigutta Police Station,17.506386,78.4227008,police_station,,,
"Police Station, Nagalapuram",13.3877361,79.7947619,police_station,,,
traffic police station,17.4801354,78.4185614,police_station,,,
Mipi Post ITBPF,28.9636535,95.8083723,police_station,,,
Shantipur Police Outpost,27.9676052,95.7541968,police_station,,,
Police Station,18.2021704,83.6902176,police_station,,,
G1,11.4117251,76.7031563,police_station,,,
DSP nangal office,31.3962288,76.3723028,police_station,,,
Police Quarters,11.4119909,76.6888919,police_station,,,
Police Station,30.8883001,75.8046346,police_station,,,
Gamdevi Police Station,18.9605234,72.8123593,police_station,,,
Traffic Police,18.9615551,72.8128372,police_station,,,
Gulmarg Police,34.048585,74.3858725,police_station,,,
Women's Police Station,10.7809629,79.1339162,police_station,,,
Thanjavur District Police HQ,10.7801475,79.1335845,police_station,,,
Police Station,28.6664277,77.2269535,police_station,,,
Tardeo Police Station,18.969485,72.8141758,police_station,,,
Police Station,28.559976,77.3662248,police_station,,,
Tumkur Rural Police Station,13.3423497,77.1060337,police_station,,,
Central Industrial Security Force,28.6362915,77.3812639,police_station,,,
modren police station shahkot,31.0834385,75.3352998,police_station,,,
Madikeri Town Police Station,12.4209688,75.7404457,police_station,,,
Laxman Jhula police station,30.1227461,78.3265052,police_station,,,
City Police Station,30.4076395,74.0272844,police_station,,,
Hathi Pol (Elephant Gate),24.5867188,73.687604,police_station,,,
Kadma Police Station,22.7986115,86.1722695,police_station,,,
"Police Station,Makboolpura",31.6191415,74.9175487,police_station,,,
"Police Station, Mehta",31.6663201,75.2576625,police_station,,,
"Police Station, Civil Line, Amritsar",31.6449657,74.8576274,police_station,,,
"Police Station, Harike",31.1670761,74.9443112,police_station,,,
"Police Station, Trpt.Nr.Jalandhar",31.3638015,75.583652,police_station,,,
"Police Station, Jamsher, Jalandhar",31.2385655,75.6140829,police_station,,,
"Police Station, Bullowal, Hoshiarpur",31.5796002,75.7719737,police_station,,,
Sabarmati Police Station,23.0852665,72.5916232,police_station,,,+917927506819
Versova Police station (D.N.Nagar),19.1245725,72.8302511,police_station,,,
"Police Station, Baba Bakala",31.5550459,75.2673583,police_station,,,
Police Station,30.7121019,76.7963637,police_station,,,
Police Station,30.7389017,76.7785844,police_station,,,
Police training camp 4th battalion in coimbatore,10.9412581,76.9396392,police_station,,,
Police Post Sector 25,30.6731718,76.8804085,police_station,,,+91-172-2550514
Siddapura Police Station,12.9388722,77.5923803,police_station,,,
Police Station,30.6462958,75.5976345,police_station,,,
Rural Police station,12.5194059,76.884609,police_station,,,
Hagari Bommanahalli Police station,15.0530166,76.20968,police_station,,,
Police Stn (Sec-40),28.4499365,77.0588707,police_station,,,
Commisioner Office,11.0007466,76.9681639,police_station,,Coimbatore,
B9 Saravanampatty Police Station,11.0747167,77.0027098,police_station,,,0422 – 2666445
Udupi Town Police Station,13.3307021,74.7481877,police_station,,,
"Police Station Sadar, Ludhiana City",30.9143466,75.8436078,police_station,,,
"CPSC GILL, LUDHIANA CITY",30.9145365,75.8428904,police_station,,,
"DIG Ludhiana Range, OFFICE",30.9170557,75.843448,police_station,,,
Police Station Division No. 5,30.9075383,75.8471994,police_station,,,
Police Station Outreach Centre Div. No. 5,30.9073419,75.8471215,police_station,,,
Sadar Thana Sunam,30.1583847,75.8936752,police_station,,,
Shivaji Park Police Station,19.0232623,72.8409178,police_station,,,
Whitefield Traffic Police Station,12.9942469,77.7571802,police_station,,,
Maangar Police Chowki,28.4068907,77.1923715,police_station,,,
Police Station,28.369156,77.335289,police_station,,,
Nilgiri armed reserve,11.4239411,76.7092904,police_station,,,
Nehru Place Police Station,28.5497122,77.2553709,police_station,,,
CR Park Police Station,28.5367835,77.2495134,police_station,,,
Police Station Sector-12,28.5932105,77.3407466,police_station,,,
Police Station,13.5352363,75.3657237,police_station,,,
Police Station,15.3506549,75.1393298,police_station,,,
Central Police Station,12.9601303,77.5720622,police_station,,,
Vontikoppal Police Station,12.3260953,76.6327,police_station,,,
Police Building,34.0772828,74.7990833,police_station,,,
Lajpat Nagar Police Station,28.5681737,77.2403935,police_station,,,
Police Thana Manak Chowk,26.9231805,75.8275598,police_station,,,0141 260 1366
Police Station,12.5293021,78.2056658,police_station,,,
City Police Commissioner Office,11.2542304,75.7824253,police_station,,,
"Police Station,Mavoor",11.2610616,75.951825,police_station,,,
Pavoorchatram Police Station,8.9153414,77.3841992,police_station,,,
Govandi Police station,19.0486817,72.9175446,police_station,,,
KRishnagiri Police Station,12.5253089,78.2168454,police_station,,,
police station mathahi,25.9082683,86.72532,police_station,,,
Police Station,28.5352556,77.1517947,police_station,,,
Police Station,28.5341516,77.1429,police_station,,,
Kalighat Police Station,22.5213925,88.3437773,police_station,,,
Kalighat Police Station,22.5209102,88.3436495,police_station,,,
Sahakarnagar Police Station,18.4894643,73.849652,police_station,,,
Office of Circle Inspector of Police,13.3149611,76.9400375,police_station,,,
South Police Station,10.7656008,76.6606127,police_station,,,
Santacruz Police Station,19.0841421,72.8350658,police_station,,,
Versova Police Chowki,19.1367566,72.8106349,police_station,,,
"Janamaithri Police Station,Thodupuzha",9.8971553,76.7131184,police_station,,,
Police Station,24.8466899,79.9262916,police_station,,,
Police Station,13.8633352,74.8135181,police_station,,,
"Police Station, Kasaba",11.2527808,75.7920481,police_station,,,
Police Station,23.4217723,88.387204,police_station,,,
Police Station,18.9420194,72.8332649,police_station,,,
Police Station,18.9447895,72.8329469,police_station,,,
Colaba Police Station,18.9224367,72.8309833,police_station,,,
Police Station,18.9541543,72.8319773,police_station,,,
Robertsonpet Police station,12.9575826,78.2717107,police_station,,,
City Police Station Nawanshahr,31.1236853,76.1186777,police_station,,,
Mylapore E1 PS,13.0359873,80.2701421,police_station,,,
Halasuru Gate Traffic Police Station,12.9665425,77.5870156,police_station,,,080 2294 2660
CID Office,12.9814206,77.5855355,police_station,,,
Police Station,28.5909304,77.028071,police_station,,,
Periamet PS,13.0831121,80.2709138,police_station,,,
Police Station,13.0590491,80.2706569,police_station,,,
R1 Police Station,13.0347642,80.2294897,police_station,,,044 2345 2608
Esplanade PS,13.0864715,80.2853702,police_station,,,
Central Reserve Police Force,26.7299423,80.8945152,police_station,,,
F4 Greams Road PS,13.0598386,80.2547972,police_station,,,
Police Station,13.1231943,80.2873206,police_station,,,
Police Station,13.1000303,80.2601445,police_station,,,
Peravallur Police Station,13.1113985,80.2263784,police_station,,,
Police Station,13.0934393,80.2434556,police_station,,,
D1 Triplicane Police Station,13.0672549,80.2736489,police_station,,,
Chavan Nagar - Pune Rural Police Headquarters,18.543639,73.8228316,police_station,,,
Traffic Police Station,15.8574034,74.505352,police_station,,,
Police Complex Madhuban,29.6156099,76.9772589,police_station,,,
Police Station,29.7359439,77.0418767,police_station,,,
K4 Police Station,13.0925447,80.21797,police_station,,,
II Town Police Station,17.2517858,80.1597016,police_station,,,
RPF Reserve Line - Mulund,19.174276,72.9595462,police_station,,,
Police Station,18.9609597,72.8167794,police_station,,,
Police Station,22.5417713,88.3988208,police_station,,,
police ground,14.4752906,78.8250834,police_station,,,
Basni Police Station,26.2296106,73.0071311,police_station,Rajasthan,Jodhpur,0291 2650759
Saket Police Station,28.5233652,77.2083829,police_station,,,
Nedumangad Traffic Police Station,8.6049054,77.0031713,police_station,,,
R3 Ashok Nagar Police Station,13.0440809,80.2173045,police_station,,,044 2345 2617
Abhiramapuram,13.0332562,80.2559671,police_station,,,
F2 Egmore Police Station,13.0750725,80.257014,police_station,,,044 2345 2678
Police Station,12.4062195,76.5724659,police_station,,,
Police Quarters,12.4077536,76.5774931,police_station,,,
Regional Police Training School,21.1186348,79.0605649,police_station,,,
Khardi Police Staion,19.5858176,73.3880255,police_station,,,
Leh District Jail,34.1159379,77.5874994,police_station,,,
Traffic Police Station,17.3616089,78.5579354,police_station,,,
"Police Station,Mananthavady",11.797173,76.0038427,police_station,,,
DySP Office,11.79515,76.0041986,police_station,,,
Vairyali bazar Police Chowki,21.2051031,72.8239712,police_station,,,
New Friends Colony PS,28.5625518,77.2674314,police_station,,,
Police Line,29.9777939,76.8822965,police_station,,,
Police Station,28.6748039,77.2850581,police_station,,,
Roop Nagar Police Station,28.6850044,77.2021568,police_station,,,
Police Station,28.6116948,77.0768152,police_station,,,
Anjuna Police Station,15.590725,73.7436452,police_station,,,
Sadar Police Station,30.829569,75.0934661,police_station,,,
Police Station,28.5308191,77.2656868,police_station,,,
Police Station,28.6300302,77.0679729,police_station,,,
police station talasari,20.1184277,72.9177414,police_station,,,
PS-2,26.3240899,94.5187652,police_station,,,
Faraskhana Police Station,18.5164428,73.8558419,police_station,,,
Police Station Khanvel,20.1277836,73.0680814,police_station,,,
"Police Station ,Kodad",16.9980964,79.9655415,police_station,,,
Akurdi Police Chowky,18.6507414,73.7670685,police_station,,,
Police Station,28.6688409,77.1836843,police_station,,,
Daryaganj Police Station,28.6417309,77.2413386,police_station,,,
"Coastal Police Station , Ernakulam",9.9689222,76.251554,police_station,,,
Srirampura Police Station,12.9900504,77.5649365,police_station,,,
Police Station,28.3665369,76.9411626,police_station,,,
Police Station,28.3730383,76.9092944,police_station,,,
Police Station,28.4954346,77.0170789,police_station,,,
Police Station,28.5042019,77.0245269,police_station,,,
Nishkam Seva Bhawan,28.6566706,77.1220336,police_station,,,
Police Station Putlampalli,14.4362616,78.8625516,police_station,,,
District Police Head Quaters,16.7493308,77.9894851,police_station,,,
police quaters,15.8278479,78.0284515,police_station,,,
Police Station,28.5648054,77.0584391,police_station,,,
Hanmakonda,18.0069933,79.568599,police_station,,,
Police Head Quarters,18.0084307,79.5576878,police_station,,,
police head quarters,13.210464,79.0977223,police_station,,,
Shillong Sadar Police Station,25.5793727,91.8818236,police_station,,,
Police Station,28.6231116,77.3399689,police_station,,,
Palampur Police Station,32.1069954,76.5352032,police_station,,,0189 423 0211
Oorgaum Police Station,12.9549466,78.2591987,police_station,,,
City Police Control Room,25.3443145,74.6327412,police_station,,,
Bheemganj Police Station,25.3445494,74.6416199,police_station,,,
DCP Shahdara District Office,28.6645906,77.286262,police_station,,,
Police station,12.6816347,77.469718,police_station,,,
